line_id,order_id,book_id,price
82359,4231,6889,15.55
82360,4232,343,16.42
82361,6277,145,12.03
82362,6278,10791,0.87
82363,6279,3434,8.24
82364,8324,1497,8.72
82365,8325,8655,11.60
82366,8326,6316,1.95
82367,9347,8730,12.60
82368,9348,8871,1.91
82369,9349,958,2.87
82370,10370,5123,17.41
82371,10371,10822,5.01
82372,10372,3720,18.40
82373,10881,6654,4.58
82374,10882,3922,1.49
82375,10883,3499,6.98
82376,138,8918,19.21
82377,4233,4424,2.13
82378,6280,3782,7.60
82379,8327,9794,5.22
82380,9350,7398,10.82
82381,10373,7899,18.54
82382,10884,5614,14.84
82383,139,2176,15.05
82384,4234,1951,12.38
82385,6281,6346,19.88
82386,8328,2875,6.20
82387,9351,8631,18.95
82388,10374,4580,4.30
82389,10885,9345,11.09
82390,140,2811,11.99
82391,141,2676,8.07
82392,142,3286,5.33
82393,4235,4965,8.64
82394,4236,9129,16.13
82395,4237,6357,8.73
82396,6282,5230,0.79
82397,6283,8774,16.47
82398,6284,8364,5.75
82399,8329,2047,1.12
82400,8330,8116,9.56
82401,8331,2259,11.61
82402,9352,3256,14.44
82403,9353,8146,9.89
82404,9354,3072,17.94
82405,10375,7301,11.80
82406,10376,10926,2.78
82407,10377,8352,6.70
82408,10886,4709,2.22
82409,10887,3184,1.94
82410,10888,6975,16.86
82411,143,3718,2.84
82412,4238,7865,2.17
82413,6285,4705,15.76
82414,8332,7484,19.96
82415,9355,10829,17.43
82416,10378,4872,11.49
82417,10889,6233,1.53
82418,144,7814,5.63
82419,145,3340,13.13
82420,4239,4256,18.85
82421,4240,6288,19.96
82422,6286,3286,9.64
82423,6287,5835,3.51
82424,8333,3399,20.00
82425,8334,925,8.32
82426,9356,9245,18.12
82427,9357,416,9.37
82428,10379,2579,15.05
82429,10380,740,1.51
82430,10890,1976,13.23
82431,10891,8625,17.82
82432,146,1433,19.43
82433,147,5240,8.80
82434,4241,8758,12.31
82435,4242,7977,14.75
82436,6288,5971,9.41
82437,6289,8273,6.11
82438,8335,3300,11.33
82439,8336,10501,0.37
82440,9358,2907,5.01
82441,9359,5226,11.93
82442,10381,6369,1.46
82443,10382,7204,0.36
82444,10892,1659,13.81
82445,10893,62,19.12
82446,148,8501,19.03
82447,149,5174,9.42
82448,4243,10673,7.67
82449,4244,441,0.96
82450,6290,1337,9.14
82451,6291,10301,5.14
82452,8337,5650,15.35
82453,8338,3510,5.48
82454,9360,4710,5.89
82455,9361,2262,2.65
82456,10383,582,17.28
82457,10384,1820,4.51
82458,10894,7078,10.09
82459,10895,6830,11.11
82460,150,10426,0.36
82461,4245,3100,6.78
82462,6292,9562,5.59
82463,8339,9117,5.17
82464,9362,9277,7.87
82465,10385,5196,3.08
82466,10896,4099,7.61
82467,151,8862,16.82
82468,4246,9080,11.13
82469,6293,3736,0.17
82470,8340,394,3.03
82471,9363,7235,15.95
82472,10386,400,15.75
82473,10897,9237,15.75
82474,152,4989,17.57
82475,4247,520,11.97
82476,6294,9489,9.36
82477,8341,8705,10.14
82478,9364,2104,8.47
82479,10387,6134,9.70
82480,10898,8583,8.04
82481,153,7731,5.37
82482,154,2873,9.71
82483,4248,7258,16.10
82484,4249,769,18.60
82485,6295,4926,8.46
82486,6296,8771,13.43
82487,8342,11046,18.98
82488,8343,8528,19.70
82489,9365,6973,3.55
82490,9366,99,10.22
82491,10388,5874,2.14
82492,10389,10574,8.62
82493,10899,3386,4.57
82494,10900,2551,9.22
82495,155,6858,13.98
82496,156,7195,2.71
82497,157,8222,5.74
82498,4250,2443,4.72
82499,4251,5801,17.97
82500,4252,10335,18.97
82501,6297,10627,18.61
82502,6298,8753,2.84
82503,6299,3889,6.44
82504,8344,6240,16.77
82505,8345,5665,0.61
82506,8346,6966,0.76
82507,9367,3476,8.95
82508,9368,3346,3.22
82509,9369,10035,0.54
82510,10390,4769,1.24
82511,10391,284,18.82
82512,10392,6985,6.32
82513,10901,7753,10.72
82514,10902,6551,6.73
82515,10903,10184,11.35
82516,158,1015,15.07
82517,4253,5510,4.29
82518,6300,6542,5.90
82519,8347,7930,13.55
82520,9370,2774,4.28
82521,10393,3590,19.41
82522,10904,9852,10.30
82523,159,10230,1.02
82524,4254,5544,6.75
82525,6301,2141,18.99
82526,8348,1908,0.16
82527,9371,5855,12.13
82528,10394,5046,8.96
82529,10905,9793,1.12
82530,160,7117,0.60
82531,4255,2577,1.35
82532,6302,7164,0.32
82533,8349,1654,13.90
82534,9372,323,1.20
82535,10395,2371,17.71
82536,10906,8763,5.63
82537,161,508,7.67
82538,162,8675,14.96
82539,4256,4463,15.23
82540,4257,6713,14.65
82541,6303,9492,1.35
82542,6304,8650,13.70
82543,8350,1030,8.15
82544,8351,8471,11.66
82545,9373,7023,8.14
82546,9374,1567,9.66
82547,10396,11060,10.40
82548,10397,6876,10.59
82549,10907,8841,7.67
82550,10908,5951,10.46
82551,163,111,9.62
82552,4258,4180,8.70
82553,6305,532,18.68
82554,8352,5869,16.69
82555,9375,6565,8.93
82556,10398,5143,19.43
82557,10909,5244,8.83
82558,164,8842,12.96
82559,4259,9518,6.66
82560,6306,1112,10.00
82561,8353,2233,10.06
82562,9376,10152,1.06
82563,10399,5879,9.65
82564,10910,9205,13.77
82565,165,10702,14.85
82566,166,9214,18.25
82567,167,863,13.01
82568,4260,222,2.97
82569,4261,7584,19.25
82570,4262,8558,19.14
82571,6307,5325,10.42
82572,6308,1891,5.73
82573,6309,10257,15.00
82574,8354,10958,13.48
82575,8355,4614,1.04
82576,8356,167,18.39
82577,9377,6144,0.05
82578,9378,3968,15.50
82579,9379,8966,14.07
82580,10400,1117,7.82
82581,10401,7280,1.96
82582,10402,5862,6.80
82583,10911,1344,11.66
82584,10912,6152,0.30
82585,10913,4647,0.84
82586,168,10658,13.25
82587,4263,4896,4.24
82588,6310,8233,1.27
82589,8357,1077,5.88
82590,9380,2009,0.40
82591,10403,6216,14.66
82592,10914,11006,14.93
82593,169,8511,11.70
82594,4264,7021,7.99
82595,6311,1165,6.49
82596,8358,3443,11.46
82597,9381,10424,19.30
82598,10404,160,3.54
82599,10915,9369,13.58
82600,170,9663,6.10
82601,4265,10246,13.77
82602,6312,7560,6.64
82603,8359,6909,2.18
82604,9382,7598,1.74
82605,10405,4293,13.36
82606,10916,2044,18.28
82607,171,201,6.97
82608,4266,7666,7.98
82609,6313,10325,8.85
82610,8360,4775,16.35
82611,9383,8919,11.09
82612,10406,4082,3.42
82613,10917,8404,5.26
82614,172,547,9.14
82615,4267,1519,6.24
82616,6314,1674,16.32
82617,8361,7003,13.97
82618,9384,6718,18.47
82619,10407,8978,5.26
82620,10918,9967,13.77
82621,173,8420,14.35
82622,4268,3520,8.60
82623,6315,2225,14.20
82624,8362,10586,12.52
82625,9385,3078,10.09
82626,10408,7716,19.06
82627,10919,7623,11.32
82628,174,8623,3.53
82629,4269,6216,5.26
82630,6316,7114,8.15
82631,8363,1321,7.43
82632,9386,5587,7.91
82633,10409,5242,3.38
82634,10920,4801,13.01
82635,175,10665,16.81
82636,176,3637,2.26
82637,177,6496,11.61
82638,4270,1679,0.26
82639,4271,6805,0.38
82640,4272,2902,4.94
82641,6317,5028,10.37
82642,6318,2638,12.60
82643,6319,4875,6.02
82644,8364,2110,0.92
82645,8365,7346,3.27
82646,8366,9315,13.90
82647,9387,10716,14.61
82648,9388,8495,12.51
82649,9389,9321,6.23
82650,10410,492,5.74
82651,10411,3354,12.93
82652,10412,3649,14.01
82653,10921,5769,9.81
82654,10922,9995,0.38
82655,10923,4452,18.87
82656,178,5754,15.10
82657,179,2489,17.07
82658,4273,6626,8.35
82659,4274,3345,5.01
82660,6320,3911,0.10
82661,6321,10813,16.86
82662,8367,3342,19.44
82663,8368,10686,17.69
82664,9390,6037,1.17
82665,9391,7401,3.00
82666,10413,8397,6.46
82667,10414,3920,15.83
82668,10924,10034,2.67
82669,10925,10711,8.24
82670,180,1920,12.53
82671,4275,6841,3.89
82672,6322,1431,1.18
82673,8369,10113,7.35
82674,9392,1237,9.06
82675,10415,10367,5.98
82676,10926,7797,12.12
82677,181,10337,16.52
82678,4276,3822,4.78
82679,6323,1828,2.09
82680,8370,340,16.77
82681,9393,1125,19.80
82682,10416,7189,5.21
82683,10927,4061,0.85
82684,182,1321,9.31
82685,4277,10809,9.21
82686,6324,4318,11.17
82687,8371,7006,9.43
82688,9394,5228,18.68
82689,10417,2899,10.01
82690,10928,8028,2.11
82691,183,4034,9.93
82692,4278,4385,9.63
82693,6325,2505,13.62
82694,8372,8126,12.16
82695,9395,9444,8.39
82696,10418,6146,10.05
82697,10929,9530,15.48
82698,184,3351,3.67
82699,4279,149,10.34
82700,6326,6056,3.41
82701,8373,2450,11.78
82702,9396,3173,13.16
82703,10419,4845,4.05
82704,10930,7863,18.51
82705,185,5645,15.20
82706,186,3107,2.30
82707,4280,8216,6.93
82708,4281,5747,10.87
82709,6327,1867,4.17
82710,6328,5997,1.38
82711,8374,8111,8.74
82712,8375,11114,13.65
82713,9397,4643,0.76
82714,9398,10443,11.56
82715,10420,837,12.83
82716,10421,10927,19.71
82717,10931,10925,19.05
82718,10932,9086,4.51
82719,187,7535,14.19
82720,188,5745,9.06
82721,189,7963,4.38
82722,4282,10561,1.76
82723,4283,6587,13.92
82724,4284,7841,8.70
82725,6329,684,0.03
82726,6330,9175,2.35
82727,6331,1268,4.34
82728,8376,8271,1.31
82729,8377,1081,5.79
82730,8378,1728,18.16
82731,9399,841,13.06
82732,9400,417,4.58
82733,9401,352,9.43
82734,10422,2935,18.07
82735,10423,8077,18.38
82736,10424,4652,6.66
82737,10933,4568,1.07
82738,10934,404,0.42
82739,10935,11077,18.30
82740,190,6540,3.88
82741,4285,2301,9.03
82742,6332,7103,16.73
82743,8379,2972,16.52
82744,9402,3658,3.31
82745,10425,9374,14.30
82746,10936,521,1.79
82747,191,3412,5.30
82748,192,4501,4.55
82749,193,10292,18.83
82750,4286,10383,16.82
82751,4287,4512,10.09
82752,4288,3403,0.31
82753,6333,1794,15.17
82754,6334,3444,5.43
82755,6335,4783,6.68
82756,8380,4237,18.03
82757,8381,4071,2.49
82758,8382,5830,4.94
82759,9403,7369,11.41
82760,9404,9645,12.44
82761,9405,5662,13.57
82762,10426,9633,5.86
82763,10427,9665,9.27
82764,10428,7925,3.40
82765,10937,7939,1.15
82766,10938,1635,11.24
82767,10939,4115,3.25
82768,194,7822,0.55
82769,195,311,1.15
82770,196,2277,17.00
82771,197,7074,12.58
82772,4289,2639,5.99
82773,4290,8733,0.52
82774,4291,8637,16.05
82775,4292,7624,0.35
82776,6336,345,2.06
82777,6337,4701,16.06
82778,6338,8311,6.52
82779,6339,4331,19.36
82780,8383,7487,9.20
82781,8384,3120,0.45
82782,8385,3028,5.85
82783,8386,7183,7.01
82784,9406,9075,0.53
82785,9407,7633,7.00
82786,9408,7704,8.23
82787,9409,10916,13.40
82788,10429,4542,0.60
82789,10430,10304,10.79
82790,10431,10238,19.63
82791,10432,1641,15.85
82792,10940,5793,4.51
82793,10941,6282,2.94
82794,10942,457,15.29
82795,10943,7774,4.00
82796,198,10064,18.44
82797,199,9978,14.35
82798,4293,9985,6.69
82799,4294,10896,17.87
82800,6340,5892,19.34
82801,6341,2745,6.64
82802,8387,10246,12.15
82803,8388,3063,11.08
82804,9410,10494,1.08
82805,9411,4904,0.83
82806,10433,9846,6.00
82807,10434,9420,6.64
82808,10944,1348,12.18
82809,10945,7584,11.62
82810,200,9571,11.16
82811,4295,2323,7.40
82812,6342,2499,0.25
82813,8389,4319,18.07
82814,9412,3930,1.11
82815,10435,2418,18.41
82816,10946,10571,19.78
82817,201,1046,10.07
82818,202,2623,13.36
82819,4296,7038,3.17
82820,4297,9970,0.08
82821,6343,3683,12.87
82822,6344,2501,3.86
82823,8390,3246,17.58
82824,8391,5776,19.18
82825,9413,2640,6.19
82826,9414,9306,5.05
82827,10436,8393,0.27
82828,10437,8954,19.66
82829,10947,5569,11.07
82830,10948,2964,13.42
82831,203,6195,15.40
82832,204,2000,11.78
82833,205,4504,5.15
82834,4298,809,11.82
82835,4299,8207,18.29
82836,4300,3998,1.06
82837,6345,2090,15.59
82838,6346,3730,6.73
82839,6347,7541,7.57
82840,8392,9557,3.18
82841,8393,2437,12.35
82842,8394,4795,6.03
82843,9415,2399,3.46
82844,9416,2423,11.40
82845,9417,2183,5.42
82846,10438,8539,0.47
82847,10439,9061,0.03
82848,10440,6285,16.39
82849,10949,4492,11.19
82850,10950,6524,5.06
82851,10951,5637,15.47
82852,206,3869,8.36
82853,4301,528,19.65
82854,6348,8577,18.12
82855,8395,2432,7.48
82856,9418,2390,19.03
82857,10441,1260,14.23
82858,10952,2437,19.19
82859,207,1565,16.49
82860,4302,7808,0.68
82861,6349,737,4.56
82862,8396,10482,0.51
82863,9419,3366,8.70
82864,10442,2988,0.74
82865,10953,4217,15.68
82866,208,8714,11.27
82867,209,5219,13.08
82868,4303,9593,6.98
82869,4304,1775,15.00
82870,6350,3014,2.09
82871,6351,7898,4.71
82872,8397,544,10.75
82873,8398,6008,1.75
82874,9420,9112,16.62
82875,9421,7781,0.06
82876,10443,10197,11.47
82877,10444,1316,17.41
82878,10954,11111,7.61
82879,10955,10101,7.93
82880,210,2894,2.20
82881,4305,8576,10.46
82882,6352,3368,18.89
82883,8399,9060,4.75
82884,9422,8301,0.33
82885,10445,9407,3.54
82886,10956,3881,4.26
82887,211,203,9.04
82888,212,2296,13.50
82889,4306,8414,15.12
82890,4307,5680,5.69
82891,6353,9927,12.13
82892,6354,3963,19.22
82893,8400,8209,16.10
82894,8401,9035,12.89
82895,9423,8751,19.98
82896,9424,7068,3.59
82897,10446,11025,8.33
82898,10447,1213,5.92
82899,10957,1704,17.55
82900,10958,10318,0.08
82901,213,2666,3.70
82902,214,2302,9.58
82903,4308,8617,8.70
82904,4309,9478,19.08
82905,6355,2384,4.18
82906,6356,4488,7.78
82907,8402,8174,10.12
82908,8403,3642,2.35
82909,9425,6748,13.59
82910,9426,6426,16.98
82911,10448,5711,0.37
82912,10449,6157,14.21
82913,10959,9944,6.72
82914,10960,11125,19.81
82915,215,10604,15.87
82916,216,1206,3.23
82917,4310,5366,18.54
82918,4311,2086,3.13
82919,6357,2455,12.67
82920,6358,5618,12.49
82921,8404,6753,3.23
82922,8405,10986,9.03
82923,9427,3289,2.47
82924,9428,8123,5.60
82925,10450,2328,4.13
82926,10451,4502,8.07
82927,10961,8950,16.21
82928,10962,7122,15.37
82929,217,10268,6.16
82930,218,8580,18.63
82931,4312,3841,18.61
82932,4313,6875,5.94
82933,6359,7030,5.36
82934,6360,4942,8.34
82935,8406,8367,10.18
82936,8407,3224,18.42
82937,9429,8199,18.41
82938,9430,4371,4.04
82939,10452,9255,11.05
82940,10453,2982,13.63
82941,10963,6728,19.56
82942,10964,858,9.02
82943,219,259,15.27
82944,220,8315,8.92
82945,4314,10991,12.02
82946,4315,471,8.17
82947,6361,10175,6.94
82948,6362,11039,18.38
82949,8408,6898,6.84
82950,8409,9454,4.45
82951,9431,6266,2.96
82952,9432,578,16.30
82953,10454,10226,3.00
82954,10455,11046,10.27
82955,10965,6563,8.17
82956,10966,3032,2.75
82957,221,9670,18.66
82958,222,658,9.92
82959,4316,3362,0.46
82960,4317,2318,19.45
82961,6363,2653,5.48
82962,6364,7288,9.05
82963,8410,3317,2.65
82964,8411,8555,8.93
82965,9433,10297,5.76
82966,9434,7374,9.00
82967,10456,2913,19.18
82968,10457,115,3.48
82969,10967,9349,13.57
82970,10968,9691,6.39
82971,223,10968,19.39
82972,4318,9901,10.81
82973,6365,383,11.00
82974,8412,7188,11.61
82975,9435,10723,1.55
82976,10458,5514,4.91
82977,10969,8247,19.38
82978,224,6921,4.05
82979,225,1642,2.59
82980,4319,2286,12.76
82981,4320,6396,19.18
82982,6366,801,9.64
82983,6367,2153,10.44
82984,8413,319,11.55
82985,8414,8933,5.61
82986,9436,11070,2.65
82987,9437,7541,19.82
82988,10459,10255,12.71
82989,10460,4584,3.07
82990,10970,5919,3.98
82991,10971,4434,7.92
82992,226,8725,14.66
82993,227,3471,7.22
82994,4321,9664,5.20
82995,4322,7729,13.86
82996,6368,4240,16.53
82997,6369,11000,9.27
82998,8415,3920,7.41
82999,8416,8859,17.38
83000,9438,10635,3.44
83001,9439,11059,9.05
83002,10461,3134,1.00
83003,10462,4512,17.54
83004,10972,1884,4.30
83005,10973,6307,3.78
83006,228,2727,13.16
83007,229,6172,15.99
83008,4323,3710,5.37
83009,4324,3814,18.16
83010,6370,5695,16.70
83011,6371,7110,13.81
83012,8417,5947,12.03
83013,8418,4489,4.26
83014,9440,9515,12.73
83015,9441,6858,3.45
83016,10463,145,10.96
83017,10464,7798,17.20
83018,10974,2198,8.15
83019,10975,4949,0.03
83020,230,7489,7.21
83021,4325,8724,16.76
83022,6372,9330,13.56
83023,8419,9742,6.85
83024,9442,970,8.15
83025,10465,8643,13.21
83026,10976,10829,17.68
83027,231,5562,16.95
83028,232,8218,2.99
83029,233,5925,4.27
83030,4326,5230,14.19
83031,4327,1533,11.20
83032,4328,4307,5.10
83033,6373,1275,16.15
83034,6374,7717,0.90
83035,6375,1612,11.78
83036,8420,5677,15.68
83037,8421,4331,11.88
83038,8422,8942,4.71
83039,9443,8519,2.44
83040,9444,3494,4.07
83041,9445,833,15.28
83042,10466,6632,13.75
83043,10467,7232,3.74
83044,10468,10962,7.30
83045,10977,9662,4.95
83046,10978,7032,8.35
83047,10979,2127,14.07
83048,234,10506,12.21
83049,4329,2441,5.31
83050,6376,7443,10.97
83051,8423,8179,0.61
83052,9446,10528,12.80
83053,10469,4011,17.66
83054,10980,3718,0.42
83055,235,1147,9.04
83056,236,10577,7.94
83057,237,1485,9.52
83058,238,10905,9.44
83059,4330,4667,13.62
83060,4331,1641,13.88
83061,4332,308,1.13
83062,4333,2207,16.45
83063,6377,5772,2.51
83064,6378,793,19.59
83065,6379,7622,9.71
83066,6380,4158,8.22
83067,8424,10388,8.70
83068,8425,4176,11.41
83069,8426,8097,18.53
83070,8427,4994,9.30
83071,9447,10886,9.93
83072,9448,6093,4.96
83073,9449,6658,4.94
83074,9450,4905,9.25
83075,10470,11011,11.21
83076,10471,9276,9.73
83077,10472,10376,4.05
83078,10473,2393,9.35
83079,10981,7713,1.26
83080,10982,2615,19.72
83081,10983,2505,3.35
83082,10984,1813,6.23
83083,239,769,8.21
83084,240,9407,19.91
83085,241,4914,4.43
83086,4334,8704,4.93
83087,4335,9867,13.87
83088,4336,8990,19.17
83089,6381,4107,19.39
83090,6382,8249,15.95
83091,6383,8494,8.49
83092,8428,9255,17.71
83093,8429,10372,0.08
83094,8430,2496,2.18
83095,9451,9701,0.65
83096,9452,6085,12.73
83097,9453,6044,16.11
83098,10474,4423,11.42
83099,10475,7380,12.06
83100,10476,273,6.28
83101,10985,5514,10.72
83102,10986,2162,7.26
83103,10987,2574,1.36
83104,242,7182,0.47
83105,4337,2028,16.80
83106,6384,7268,14.91
83107,8431,8561,12.19
83108,9454,8231,17.40
83109,10477,1453,0.86
83110,10988,9162,19.76
83111,243,5221,7.65
83112,4338,5609,7.47
83113,6385,3949,13.08
83114,8432,2280,1.25
83115,9455,7771,6.08
83116,10478,4731,4.27
83117,10989,8819,6.44
83118,244,2582,3.89
83119,245,3066,15.89
83120,4339,1620,6.89
83121,4340,3187,7.96
83122,6386,1469,9.30
83123,6387,10349,5.09
83124,8433,5363,12.93
83125,8434,8759,19.92
83126,9456,6878,2.06
83127,9457,7346,19.84
83128,10479,10907,18.49
83129,10480,7593,12.76
83130,10990,1597,16.06
83131,10991,6499,10.23
83132,246,8963,9.86
83133,4341,531,15.20
83134,6388,7307,0.07
83135,8435,528,4.53
83136,9458,11025,5.48
83137,10481,4433,3.39
83138,10992,7259,15.06
83139,247,9000,15.69
83140,248,5516,2.51
83141,4342,1554,6.44
83142,4343,2129,19.81
83143,6389,4201,18.34
83144,6390,5028,10.17
83145,8436,2073,8.12
83146,8437,5252,2.83
83147,9459,3238,0.62
83148,9460,3127,6.25
83149,10482,8009,13.22
83150,10483,1621,14.91
83151,10993,3233,4.32
83152,10994,2322,7.90
83153,249,3885,11.21
83154,4344,8406,1.91
83155,6391,2340,15.31
83156,8438,2184,13.70
83157,9461,9302,2.50
83158,10484,1306,4.23
83159,10995,7845,17.82
83160,250,3784,0.54
83161,251,1276,9.85
83162,4345,1317,2.28
83163,4346,2401,14.73
83164,6392,383,19.26
83165,6393,7921,13.41
83166,8439,2403,1.38
83167,8440,7749,5.51
83168,9462,3200,12.23
83169,9463,2179,2.88
83170,10485,1468,4.56
83171,10486,8277,0.71
83172,10996,10526,12.46
83173,10997,3089,10.37
83174,252,8467,4.97
83175,253,10668,0.98
83176,4347,4091,13.84
83177,4348,3970,14.16
83178,6394,5226,4.48
83179,6395,7919,17.72
83180,8441,3274,16.27
83181,8442,2056,9.67
83182,9464,9594,17.22
83183,9465,7996,0.20
83184,10487,9948,8.81
83185,10488,5778,5.51
83186,10998,9118,5.42
83187,10999,9965,13.31
83188,254,7125,4.11
83189,4349,1180,18.28
83190,6396,2801,10.33
83191,8443,9211,11.79
83192,9466,5152,10.94
83193,10489,3846,1.75
83194,11000,4446,14.72
83195,255,5352,3.94
83196,256,6038,2.44
83197,4350,10918,10.81
83198,4351,8435,3.39
83199,6397,6374,7.12
83200,6398,679,4.74
83201,8444,31,6.05
83202,8445,5604,12.22
83203,9467,6058,17.78
83204,9468,9027,7.79
83205,10490,5721,8.04
83206,10491,5193,2.56
83207,11001,2669,16.31
83208,11002,3975,6.80
83209,257,6983,2.36
83210,4352,7885,3.76
83211,6399,9071,10.23
83212,8446,1238,0.44
83213,9469,8640,16.32
83214,10492,8364,6.19
83215,11003,3259,10.71
83216,258,8898,7.83
83217,259,6205,12.28
83218,260,4429,2.95
83219,4353,6046,5.49
83220,4354,8252,17.69
83221,4355,2215,6.82
83222,6400,1195,10.29
83223,6401,2773,14.06
83224,6402,8552,14.66
83225,8447,3991,11.89
83226,8448,9979,14.01
83227,8449,9025,19.09
83228,9470,3779,16.68
83229,9471,1692,5.16
83230,9472,9266,7.80
83231,10493,5039,1.87
83232,10494,1220,5.34
83233,10495,68,4.59
83234,11004,1443,19.19
83235,11005,4547,3.29
83236,11006,6635,9.76
83237,261,7247,15.84
83238,262,80,13.19
83239,4356,3062,7.96
83240,4357,1822,12.50
83241,6403,7050,5.86
83242,6404,6276,18.83
83243,8450,163,4.98
83244,8451,2243,5.21
83245,9473,7762,14.12
83246,9474,4882,1.49
83247,10496,642,1.28
83248,10497,1635,10.86
83249,11007,3038,14.73
83250,11008,9620,2.25
83251,263,10782,10.14
83252,4358,6996,12.45
83253,6405,2508,5.20
83254,8452,6933,6.72
83255,9475,9013,0.85
83256,10498,8705,15.68
83257,11009,6374,10.25
83258,264,9387,13.62
83259,4359,9717,6.48
83260,6406,11121,0.51
83261,8453,1435,11.37
83262,9476,5060,11.37
83263,10499,5336,13.83
83264,11010,199,0.31
83265,265,261,1.42
83266,4360,3160,4.14
83267,6407,2049,5.98
83268,8454,10488,16.32
83269,9477,2802,16.22
83270,10500,3342,1.37
83271,11011,4901,19.94
83272,266,7396,6.64
83273,4361,7402,6.61
83274,6408,7314,5.89
83275,8455,5570,12.39
83276,9478,6630,2.41
83277,10501,9076,14.33
83278,11012,1504,10.53
83279,267,2521,11.07
83280,268,979,15.58
83281,269,7032,16.45
83282,4362,2401,12.23
83283,4363,4578,4.44
83284,4364,9741,14.22
83285,6409,10340,10.26
83286,6410,8652,6.97
83287,6411,4563,0.09
83288,8456,8820,18.99
83289,8457,4109,19.96
83290,8458,9824,8.40
83291,9479,5013,19.86
83292,9480,6833,1.82
83293,9481,6811,15.76
83294,10502,1146,3.02
83295,10503,4974,15.63
83296,10504,6294,9.68
83297,11013,8050,3.30
83298,11014,7290,15.60
83299,11015,10410,6.75
83300,270,9792,7.76
83301,271,3334,6.68
83302,4365,8588,17.13
83303,4366,10775,5.43
83304,6412,5023,8.86
83305,6413,9584,19.54
83306,8459,3365,11.60
83307,8460,11050,4.50
83308,9482,1630,1.14
83309,9483,9402,1.08
83310,10505,8189,10.34
83311,10506,4209,6.79
83312,11016,6269,15.96
83313,11017,3341,2.14
83314,272,7057,17.00
83315,4367,3859,3.69
83316,6414,9808,17.08
83317,8461,6961,11.32
83318,9484,10603,1.34
83319,10507,5289,3.52
83320,11018,5051,14.83
83321,273,3853,10.13
83322,274,5492,18.97
83323,275,2906,9.21
83324,4368,5781,4.32
83325,4369,5791,19.09
83326,4370,2364,3.96
83327,6415,3913,3.30
83328,6416,8565,7.07
83329,6417,5114,4.73
83330,8462,8942,6.17
83331,8463,1469,14.68
83332,8464,3063,3.47
83333,9485,473,13.83
83334,9486,3671,11.50
83335,9487,9850,14.02
83336,10508,9459,2.94
83337,10509,2053,9.63
83338,10510,9509,16.56
83339,11019,6412,7.94
83340,11020,2862,1.89
83341,11021,7800,4.43
83342,276,43,7.10
83343,4371,8498,15.07
83344,6418,5296,2.39
